,sno,return_time,country,size,size2,size3,size4,Occasion
3627,3627,10 Days Return Policy?,India,S,M,L,XL,
3628,3628,10 Days Return Policy?,India,S,M,L,XL,
3629,3629,None,India,S,M,L,XL,
3630,3630,None,India,S,M,L,XL,
3631,3631,10 Days Return Policy?,India,S,M,L,XL,
3632,3632,10 Days Return Policy?,India,S,M,L,XL,
3633,3633,10 Days Return Policy?,India,S,M,L,XL,
3634,3634,None,India,S,M,L,XL,
3635,3635,10 Days Return Policy?,India,S,M,L,XL,
3636,3636,10 Days Return Policy?,India,S,M,L,XL,
3637,3637,10 Days Return Policy?,India,S,M,L,XL,
3638,3638,10 Days Return Policy?,India,S,M,L,XL,
3639,3639,10 Days Return Policy?,India,S,M,L,XL,
3640,3640,10 days return policy?,India,S,M,L,XL,
3641,3641,10 days return policy?,India,S,M,L,XL,
3642,3642,10 Days Return Policy?,India,S,M,L,XL,
3643,3643,None,India,S,M,L,XL,
3644,3644,10 Days Return Policy?,India,S,M,L,XL,
3645,3645,None,India,S,M,L,XL,
3646,3646,10 days return policy?,India,S,M,L,XL,
3647,3647,None,India,S,M,L,XL,
3648,3648,None,India,S,M,L,XL,
3649,3649,None,India,S,M,L,XL,
3650,3650,None,India,S,M,L,XL,
3651,3651,10 Days Return Policy?,India,S,M,L,XL,
3652,3652,None,India,S,M,L,XL,
3653,3653,None,India,S,M,L,XL,
3654,3654,None,India,S,M,L,XL,
3655,3655,None,India,S,M,L,XL,
3656,3656,None,India,S,M,L,XL,
3657,3657,None,India,S,M,L,XL,
3658,3658,None,India,S,M,L,XL,
3659,3659,None,India,S,M,L,XL,
3660,3660,None,India,S,M,L,XL,
3661,3661,None,India,S,M,L,XL,
3662,3662,None,India,S,M,L,XL,
3663,3663,None,India,S,M,L,XL,
3664,3664,None,India,S,M,L,XL,
3665,3665,10 Days Return Policy?,India,S,M,L,XL,
3666,3666,None,India,S,M,L,XL,
3667,3667,10 Days Return Policy?,India,S,M,L,XL,
3668,3668,10 Days Return Policy?,India,S,M,L,XL,
3669,3669,None,India,S,M,L,XL,
3670,3670,None,India,S,M,L,XL,
3671,3671,10 Days Return Policy?,India,S,M,L,XL,
3672,3672,10 Days Return Policy?,India,S,M,L,XL,
3673,3673,10 Days Return Policy?,India,S,M,L,XL,
3674,3674,None,India,S,M,L,XL,
3675,3675,10 Days Return Policy?,India,S,M,L,XL,
3676,3676,10 Days Return Policy?,India,S,M,L,XL,
3677,3677,10 Days Return Policy?,India,S,M,L,XL,
3678,3678,10 Days Return Policy?,India,S,M,L,XL,
3679,3679,10 Days Return Policy?,India,S,M,L,XL,
3680,3680,10 days return policy?,India,S,M,L,XL,
3681,3681,10 days return policy?,India,S,M,L,XL,
3682,3682,10 Days Return Policy?,India,S,M,L,XL,
3683,3683,None,India,S,M,L,XL,
3684,3684,10 Days Return Policy?,India,S,M,L,XL,
3685,3685,None,India,S,M,L,XL,
3686,3686,10 days return policy?,India,S,M,L,XL,
3687,3687,None,India,S,M,L,XL,
3688,3688,None,India,S,M,L,XL,
3689,3689,None,India,S,M,L,XL,
3690,3690,None,India,S,M,L,XL,
3691,3691,10 Days Return Policy?,India,S,M,L,XL,
3692,3692,None,India,S,M,L,XL,
3693,3693,None,India,S,M,L,XL,
3694,3694,None,India,S,M,L,XL,
3695,3695,None,India,S,M,L,XL,
3696,3696,None,India,S,M,L,XL,
3697,3697,None,India,S,M,L,XL,
3698,3698,None,India,S,M,L,XL,
3699,3699,None,India,S,M,L,XL,
3700,3700,None,India,S,M,L,XL,
3701,3701,None,India,S,M,L,XL,
3702,3702,None,India,S,M,L,XL,
3703,3703,None,India,S,M,L,XL,
3704,3704,None,India,S,M,L,XL,
3705,3705,10 Days Return Policy?,India,S,M,L,XL,
3706,3706,None,India,S,M,L,XL,
3707,3707,10 Days Return Policy?,India,S,M,L,XL,
3708,3708,10 Days Return Policy?,India,S,M,L,XL,
3709,3709,None,India,S,M,L,XL,
3710,3710,None,India,S,M,L,XL,
3711,3711,10 Days Return Policy?,India,S,M,L,XL,
3712,3712,10 Days Return Policy?,India,S,M,L,XL,
3713,3713,10 Days Return Policy?,India,S,M,L,XL,
3714,3714,None,India,S,M,L,XL,
3715,3715,10 Days Return Policy?,India,S,M,L,XL,
3716,3716,10 Days Return Policy?,India,S,M,L,XL,
3717,3717,10 Days Return Policy?,India,S,M,L,XL,
3718,3718,10 Days Return Policy?,India,S,M,L,XL,
3719,3719,10 Days Return Policy?,India,S,M,L,XL,
3720,3720,10 days return policy?,India,S,M,L,XL,
3721,3721,10 days return policy?,India,S,M,L,XL,
3722,3722,10 Days Return Policy?,India,S,M,L,XL,
3723,3723,None,India,S,M,L,XL,
3724,3724,10 Days Return Policy?,India,S,M,L,XL,
3725,3725,None,India,S,M,L,XL,
3726,3726,10 days return policy?,India,S,M,L,XL,
3727,3727,None,India,S,M,L,XL,
3728,3728,None,India,S,M,L,XL,
3729,3729,None,India,S,M,L,XL,
3730,3730,None,India,S,M,L,XL,
3731,3731,10 Days Return Policy?,India,S,M,L,XL,
3732,3732,None,India,S,M,L,XL,
3733,3733,None,India,S,M,L,XL,
3734,3734,None,India,S,M,L,XL,
3735,3735,None,India,S,M,L,XL,
3736,3736,None,India,S,M,L,XL,
3737,3737,None,India,S,M,L,XL,
3738,3738,None,India,S,M,L,XL,
3739,3739,None,India,S,M,L,XL,
3740,3740,None,India,S,M,L,XL,
3741,3741,None,India,S,M,L,XL,
3742,3742,None,India,S,M,L,XL,
3743,3743,None,India,S,M,L,XL,
3744,3744,None,India,S,M,L,XL,
3745,3745,10 Days Return Policy?,India,S,M,L,XL,
3746,3746,None,India,S,M,L,XL,
3747,3747,10 Days Return Policy?,India,S,M,L,XL,
3748,3748,10 Days Return Policy?,India,S,M,L,XL,
3749,3749,None,India,S,M,L,XL,
3750,3750,None,India,S,M,L,XL,
3751,3751,10 Days Return Policy?,India,S,M,L,XL,
3752,3752,10 Days Return Policy?,India,S,M,L,XL,
3753,3753,10 Days Return Policy?,India,S,M,L,XL,
3754,3754,None,India,S,M,L,XL,
3755,3755,10 Days Return Policy?,India,S,M,L,XL,
3756,3756,10 Days Return Policy?,India,S,M,L,XL,
3757,3757,10 Days Return Policy?,India,S,M,L,XL,
3758,3758,10 Days Return Policy?,India,S,M,L,XL,
3759,3759,10 Days Return Policy?,India,S,M,L,XL,
3760,3760,10 days return policy?,India,S,M,L,XL,
3761,3761,10 days return policy?,India,S,M,L,XL,
3762,3762,10 Days Return Policy?,India,S,M,L,XL,
3763,3763,None,India,S,M,L,XL,
3764,3764,10 Days Return Policy?,India,S,M,L,XL,
3765,3765,None,India,S,M,L,XL,
3766,3766,10 days return policy?,India,S,M,L,XL,
3767,3767,None,India,S,M,L,XL,
3768,3768,None,India,S,M,L,XL,
3769,3769,None,India,S,M,L,XL,
3770,3770,None,India,S,M,L,XL,
3771,3771,10 Days Return Policy?,India,S,M,L,XL,
3772,3772,None,India,S,M,L,XL,
3773,3773,None,India,S,M,L,XL,
3774,3774,None,India,S,M,L,XL,
3775,3775,None,India,S,M,L,XL,
3776,3776,None,India,S,M,L,XL,
3777,3777,None,India,S,M,L,XL,
3778,3778,None,India,S,M,L,XL,
3779,3779,None,India,S,M,L,XL,
3780,3780,None,India,S,M,L,XL,
3781,3781,None,India,S,M,L,XL,
3782,3782,None,India,S,M,L,XL,
3783,3783,None,India,S,M,L,XL,
3784,3784,None,India,S,M,L,XL,
3785,3785,10 Days Return Policy?,India,S,M,L,XL,
3786,3786,None,India,S,M,L,XL,
3787,3787,10 Days Return Policy?,India,S,M,L,XL,
3788,3788,10 Days Return Policy?,India,S,M,L,XL,
3789,3789,None,India,S,M,L,XL,
3790,3790,None,India,S,M,L,XL,
3791,3791,10 Days Return Policy?,India,S,M,L,XL,
3792,3792,10 Days Return Policy?,India,S,M,L,XL,
3793,3793,10 Days Return Policy?,India,S,M,L,XL,
3794,3794,None,India,S,M,L,XL,
3795,3795,10 Days Return Policy?,India,S,M,L,XL,
3796,3796,10 Days Return Policy?,India,S,M,L,XL,
3797,3797,10 Days Return Policy?,India,S,M,L,XL,
3798,3798,10 Days Return Policy?,India,S,M,L,XL,
3799,3799,10 Days Return Policy?,India,S,M,L,XL,
3800,3800,10 days return policy?,India,S,M,L,XL,
3801,3801,10 days return policy?,India,S,M,L,XL,
3802,3802,10 Days Return Policy?,India,S,M,L,XL,
3803,3803,None,India,S,M,L,XL,
3804,3804,10 Days Return Policy?,India,S,M,L,XL,
3805,3805,None,India,S,M,L,XL,
3806,3806,10 days return policy?,India,S,M,L,XL,
3807,3807,None,India,S,M,L,XL,
3808,3808,None,India,S,M,L,XL,
3809,3809,None,India,S,M,L,XL,
3810,3810,None,India,S,M,L,XL,
3811,3811,10 Days Return Policy?,India,S,M,L,XL,
3812,3812,None,India,S,M,L,XL,
3813,3813,None,India,S,M,L,XL,
3814,3814,None,India,S,M,L,XL,
3815,3815,None,India,S,M,L,XL,
3816,3816,None,India,S,M,L,XL,
3817,3817,None,India,S,M,L,XL,
3818,3818,None,India,S,M,L,XL,
3819,3819,None,India,S,M,L,XL,
3820,3820,None,India,S,M,L,XL,
3821,3821,None,India,S,M,L,XL,
3822,3822,None,India,S,M,L,XL,
3823,3823,None,India,S,M,L,XL,
3824,3824,None,India,S,M,L,XL,
3825,3825,10 Days Return Policy?,India,S,M,L,XL,
3826,3826,None,India,S,M,L,XL,
3827,3827,10 Days Return Policy?,India,S,M,L,XL,
3828,3828,10 Days Return Policy?,India,S,M,L,XL,
3829,3829,None,India,S,M,L,XL,
3830,3830,None,India,S,M,L,XL,
3831,3831,10 Days Return Policy?,India,S,M,L,XL,
3832,3832,10 Days Return Policy?,India,S,M,L,XL,
3833,3833,10 Days Return Policy?,India,S,M,L,XL,
3834,3834,None,India,S,M,L,XL,
3835,3835,10 Days Return Policy?,India,S,M,L,XL,
3836,3836,10 Days Return Policy?,India,S,M,L,XL,
3837,3837,10 Days Return Policy?,India,S,M,L,XL,
3838,3838,10 Days Return Policy?,India,S,M,L,XL,
3839,3839,10 Days Return Policy?,India,S,M,L,XL,
3840,3840,10 days return policy?,India,S,M,L,XL,
3841,3841,10 days return policy?,India,S,M,L,XL,
3842,3842,10 Days Return Policy?,India,S,M,L,XL,
3843,3843,None,India,S,M,L,XL,
3844,3844,10 Days Return Policy?,India,S,M,L,XL,
3845,3845,None,India,S,M,L,XL,
3846,3846,10 days return policy?,India,S,M,L,XL,
3847,3847,None,India,S,M,L,XL,
3848,3848,None,India,S,M,L,XL,
3849,3849,None,India,S,M,L,XL,
3850,3850,None,India,S,M,L,XL,
3851,3851,10 Days Return Policy?,India,S,M,L,XL,
3852,3852,None,India,S,M,L,XL,
3853,3853,None,India,S,M,L,XL,
3854,3854,None,India,S,M,L,XL,
3855,3855,None,India,S,M,L,XL,
3856,3856,None,India,S,M,L,XL,
3857,3857,None,India,S,M,L,XL,
3858,3858,None,India,S,M,L,XL,
3859,3859,None,India,S,M,L,XL,
3860,3860,None,India,S,M,L,XL,
3861,3861,None,India,S,M,L,XL,
3862,3862,None,India,S,M,L,XL,
3863,3863,None,India,S,M,L,XL,
3864,3864,None,India,S,M,L,XL,
3865,3865,10 Days Return Policy?,India,S,M,L,XL,
3866,3866,None,India,S,M,L,XL,
3867,3867,10 Days Return Policy?,India,S,M,L,XL,
3868,3868,10 Days Return Policy?,India,S,M,L,XL,
3869,3869,None,India,S,M,L,XL,
3870,3870,None,India,S,M,L,XL,
3871,3871,10 Days Return Policy?,India,S,M,L,XL,
3872,3872,10 Days Return Policy?,India,S,M,L,XL,
3873,3873,10 Days Return Policy?,India,S,M,L,XL,
3874,3874,None,India,S,M,L,XL,
3875,3875,10 Days Return Policy?,India,S,M,L,XL,
3876,3876,10 Days Return Policy?,India,S,M,L,XL,
3877,3877,10 Days Return Policy?,India,S,M,L,XL,
3878,3878,10 Days Return Policy?,India,S,M,L,XL,
3879,3879,10 Days Return Policy?,India,S,M,L,XL,
3880,3880,10 days return policy?,India,S,M,L,XL,
3881,3881,10 days return policy?,India,S,M,L,XL,
3882,3882,10 Days Return Policy?,India,S,M,L,XL,
3883,3883,None,India,S,M,L,XL,
3884,3884,10 Days Return Policy?,India,S,M,L,XL,
3885,3885,None,India,S,M,L,XL,
3886,3886,10 days return policy?,India,S,M,L,XL,
3887,3887,None,India,S,M,L,XL,
3888,3888,None,India,S,M,L,XL,
3889,3889,None,India,S,M,L,XL,
3890,3890,None,India,S,M,L,XL,
3891,3891,10 Days Return Policy?,India,S,M,L,XL,
3892,3892,None,India,S,M,L,XL,
3893,3893,None,India,S,M,L,XL,
3894,3894,None,India,S,M,L,XL,
3895,3895,None,India,S,M,L,XL,
3896,3896,None,India,S,M,L,XL,
3897,3897,None,India,S,M,L,XL,
3898,3898,None,India,S,M,L,XL,
3899,3899,None,India,S,M,L,XL,
3900,3900,None,India,S,M,L,XL,
3901,3901,None,India,S,M,L,XL,
3902,3902,None,India,S,M,L,XL,
3903,3903,None,India,S,M,L,XL,
3904,3904,None,India,S,M,L,XL,
3905,3905,10 Days Return Policy?,India,S,M,L,XL,
3906,3906,None,India,S,M,L,XL,
3907,3907,10 Days Return Policy?,India,S,M,L,XL,
3908,3908,10 Days Return Policy?,India,S,M,L,XL,
3909,3909,None,India,S,M,L,XL,
3910,3910,None,India,S,M,L,XL,
3911,3911,10 Days Return Policy?,India,S,M,L,XL,
3912,3912,10 Days Return Policy?,India,S,M,L,XL,
3913,3913,10 Days Return Policy?,India,S,M,L,XL,
3914,3914,None,India,S,M,L,XL,
3915,3915,10 Days Return Policy?,India,S,M,L,XL,
3916,3916,10 Days Return Policy?,India,S,M,L,XL,
3917,3917,10 Days Return Policy?,India,S,M,L,XL,
3918,3918,10 Days Return Policy?,India,S,M,L,XL,
3919,3919,10 Days Return Policy?,India,S,M,L,XL,
3920,3920,10 days return policy?,India,S,M,L,XL,
3921,3921,10 days return policy?,India,S,M,L,XL,
3922,3922,10 Days Return Policy?,India,S,M,L,XL,
3923,3923,None,India,S,M,L,XL,
3924,3924,10 Days Return Policy?,India,S,M,L,XL,
3925,3925,None,India,S,M,L,XL,
3926,3926,10 days return policy?,India,S,M,L,XL,
3927,3927,None,India,S,M,L,XL,
3928,3928,None,India,S,M,L,XL,
3929,3929,None,India,S,M,L,XL,
3930,3930,None,India,S,M,L,XL,
3931,3931,10 Days Return Policy?,India,S,M,L,XL,
3932,3932,None,India,S,M,L,XL,
3933,3933,None,India,S,M,L,XL,
3934,3934,None,India,S,M,L,XL,
3935,3935,None,India,S,M,L,XL,
3936,3936,None,India,S,M,L,XL,
3937,3937,None,India,S,M,L,XL,
3938,3938,None,India,S,M,L,XL,
3939,3939,None,India,S,M,L,XL,
3940,3940,None,India,S,M,L,XL,
3941,3941,None,India,S,M,L,XL,
3942,3942,None,India,S,M,L,XL,
3943,3943,None,India,S,M,L,XL,
3944,3944,None,India,S,M,L,XL,
3945,3945,10 Days Return Policy?,India,S,M,L,XL,
3946,3946,None,India,S,M,L,XL,
3947,3947,10 Days Return Policy?,India,S,M,L,XL,
3948,3948,10 Days Return Policy?,India,S,M,L,XL,
3949,3949,None,India,S,M,L,XL,
3950,3950,None,India,S,M,L,XL,
3951,3951,10 Days Return Policy?,India,S,M,L,XL,
3952,3952,10 Days Return Policy?,India,S,M,L,XL,
3953,3953,10 Days Return Policy?,India,S,M,L,XL,
3954,3954,None,India,S,M,L,XL,
3955,3955,10 Days Return Policy?,India,S,M,L,XL,
3956,3956,10 Days Return Policy?,India,S,M,L,XL,
3957,3957,10 Days Return Policy?,India,S,M,L,XL,
3958,3958,10 Days Return Policy?,India,S,M,L,XL,
3959,3959,10 Days Return Policy?,India,S,M,L,XL,
3960,3960,10 days return policy?,India,S,M,L,XL,
3961,3961,10 days return policy?,India,S,M,L,XL,
3962,3962,10 Days Return Policy?,India,S,M,L,XL,
3963,3963,None,India,S,M,L,XL,
3964,3964,10 Days Return Policy?,India,S,M,L,XL,
3965,3965,None,India,S,M,L,XL,
3966,3966,10 days return policy?,India,S,M,L,XL,
3967,3967,None,India,S,M,L,XL,
3968,3968,None,India,S,M,L,XL,
3969,3969,None,India,S,M,L,XL,
3970,3970,None,India,S,M,L,XL,
3971,3971,10 Days Return Policy?,India,S,M,L,XL,
3972,3972,None,India,S,M,L,XL,
3973,3973,None,India,S,M,L,XL,
3974,3974,None,India,S,M,L,XL,
3975,3975,None,India,S,M,L,XL,
3976,3976,None,India,S,M,L,XL,
3977,3977,None,India,S,M,L,XL,
3978,3978,None,India,S,M,L,XL,
3979,3979,None,India,S,M,L,XL,
3980,3980,None,India,S,M,L,XL,
3981,3981,None,India,S,M,L,XL,
3982,3982,None,India,S,M,L,XL,
3983,3983,None,India,S,M,L,XL,
3984,3984,None,India,S,M,L,XL,
3985,3985,10 Days Return Policy?,India,S,M,L,XL,
3986,3986,None,India,S,M,L,XL,
3987,3987,10 Days Return Policy?,India,S,M,L,XL,
3988,3988,10 Days Return Policy?,India,S,M,L,XL,
3989,3989,None,India,S,M,L,XL,
3990,3990,None,India,S,M,L,XL,
3991,3991,10 Days Return Policy?,India,S,M,L,XL,
3992,3992,10 Days Return Policy?,India,S,M,L,XL,
3993,3993,10 Days Return Policy?,India,S,M,L,XL,
3994,3994,None,India,S,M,L,XL,
3995,3995,10 Days Return Policy?,India,S,M,L,XL,
3996,3996,10 Days Return Policy?,India,S,M,L,XL,
3997,3997,10 Days Return Policy?,India,S,M,L,XL,
3998,3998,10 Days Return Policy?,India,S,M,L,XL,
3999,3999,10 Days Return Policy?,India,S,M,L,XL,
